polarity,inclusion,missing,aggregator,base,window,direction,normalizer,peerset,BKR,COP,CTRA,CVX,DVN,EOG,EXE,FANG,HAL,KMI,MPC,OXY,PSX,SLB,TRGP,VLO,WMB,XOM
orthodox,permissive,exclude,pmean05,equity,latest,change,log,subgroup,100.0,17.65,82.35,0.0,52.94,23.53,35.29,11.76,70.59,94.12,29.41,41.18,58.82,88.24,76.47,47.06,64.71,5.88
orthodox,permissive,exclude,geometric,equity,latest,change,log,subgroup,94.12,17.65,82.35,0.0,58.82,23.53,35.29,11.76,70.59,100.0,29.41,47.06,52.94,88.24,76.47,41.18,64.71,5.88
orthodox,permissive,worst,arithmetic,equity,latest,change,log,subgroup,100.0,23.53,64.71,0.0,47.06,17.65,41.18,29.41,88.24,94.12,58.82,35.29,52.94,82.35,76.47,11.76,70.59,5.88
orthodox,permissive,worst,pmean05,equity,latest,change,log,subgroup,100.0,29.41,64.71,0.0,47.06,23.53,41.18,17.65,82.35,94.12,58.82,35.29,52.94,70.59,88.24,5.88,76.47,11.76
orthodox,permissive,worst,geometric,equity,latest,change,log,subgroup,100.0,29.41,64.71,0.0,52.94,23.53,47.06,17.65,76.47,94.12,58.82,41.18,35.29,70.59,88.24,5.88,82.35,11.76
orthodox,permissive,cap,arithmetic,equity,latest,change,log,subgroup,100.0,11.76,82.35,0.0,47.06,17.65,41.18,23.53,76.47,94.12,52.94,35.29,70.59,88.24,64.71,29.41,58.82,5.88
orthodox,permissive,cap,pmean05,equity,latest,change,log,subgroup,100.0,17.65,82.35,0.0,52.94,23.53,47.06,11.76,70.59,94.12,35.29,41.18,58.82,88.24,76.47,29.41,64.71,5.88
orthodox,permissive,cap,geometric,equity,latest,change,log,subgroup,100.0,23.53,76.47,0.0,58.82,17.65,41.18,11.76,70.59,94.12,29.41,47.06,52.94,88.24,82.35,35.29,64.71,5.88
orthodox,majority,exclude,arithmetic,equity,latest,change,log,subgroup,76.47,17.65,88.24,0.0,58.82,23.53,47.06,11.76,94.12,100.0,29.41,35.29,52.94,82.35,64.71,70.59,41.18,5.88
orthodox,majority,exclude,pmean05,equity,latest,change,log,subgroup,76.47,17.65,88.24,0.0,58.82,23.53,35.29,11.76,94.12,100.0,29.41,47.06,41.18,82.35,70.59,64.71,52.94,5.88
orthodox,majority,exclude,geometric,equity,latest,change,log,subgroup,76.47,17.65,88.24,0.0,58.82,23.53,41.18,5.88,94.12,100.0,35.29,52.94,29.41,82.35,70.59,64.71,47.06,11.76
