spec_id,boundary,missing_rule,margins,denominator,peer_group,ticker,sector,intensity,rank,n_ranked_in_spec
42,C_modelled,modelled,with,market_cap,absolute,UNP,Industrials,,,0
42,C_modelled,modelled,with,market_cap,absolute,CAT,Industrials,,,0
42,C_modelled,modelled,with,market_cap,absolute,DE,Industrials,,,0
42,C_modelled,modelled,with,market_cap,absolute,F,Consumer Discretionary,,,0
42,C_modelled,modelled,with,market_cap,absolute,GM,Consumer Discretionary,,,0
42,C_modelled,modelled,with,market_cap,absolute,AMZN,Consumer Discretionary,,,0
42,C_modelled,modelled,with,market_cap,absolute,WMT,Consumer Staples,,,0
42,C_modelled,modelled,with,market_cap,absolute,PG,Consumer Staples,,,0
42,C_modelled,modelled,with,market_cap,absolute,KO,Consumer Staples,,,0
42,C_modelled,modelled,with,market_cap,absolute,LLY,Health Care,,,0
42,C_modelled,modelled,with,market_cap,absolute,UNH,Health Care,,,0
42,C_modelled,modelled,with,market_cap,absolute,JNJ,Health Care,,,0
42,C_modelled,modelled,with,market_cap,absolute,JPM,Financials,,,0
42,C_modelled,modelled,with,market_cap,absolute,BAC,Financials,,,0
42,C_modelled,modelled,with,market_cap,absolute,GS,Financials,,,0
42,C_modelled,modelled,with,market_cap,absolute,AAPL,Information Technology,,,0
42,C_modelled,modelled,with,market_cap,absolute,MSFT,Information Technology,,,0
42,C_modelled,modelled,with,market_cap,absolute,NVDA,Information Technology,,,0
42,C_modelled,modelled,with,market_cap,absolute,META,Communication Services,,,0
42,C_modelled,modelled,with,market_cap,absolute,GOOGL,Communication Services,,,0
42,C_modelled,modelled,with,market_cap,absolute,DIS,Communication Services,,,0
42,C_modelled,modelled,with,market_cap,absolute,DUK,Utilities,,,0
42,C_modelled,modelled,with,market_cap,absolute,NEE,Utilities,,,0
42,C_modelled,modelled,with,market_cap,absolute,SO,Utilities,,,0
43,C_modelled,modelled,with,market_cap,within_sector,XOM,Energy,,,0
43,C_modelled,modelled,with,market_cap,within_sector,CVX,Energy,,,0
43,C_modelled,modelled,with,market_cap,within_sector,OKE,Energy,,,0
43,C_modelled,modelled,with,market_cap,within_sector,NUE,Materials,,,0
43,C_modelled,modelled,with,market_cap,within_sector,DOW,Materials,,,0
43,C_modelled,modelled,with,market_cap,within_sector,SHW,Materials,,,0
43,C_modelled,modelled,with,market_cap,within_sector,UNP,Industrials,,,0
43,C_modelled,modelled,with,market_cap,within_sector,CAT,Industrials,,,0
43,C_modelled,modelled,with,market_cap,within_sector,DE,Industrials,,,0
43,C_modelled,modelled,with,market_cap,within_sector,F,Consumer Discretionary,,,0
43,C_modelled,modelled,with,market_cap,within_sector,GM,Consumer Discretionary,,,0
43,C_modelled,modelled,with,market_cap,within_sector,AMZN,Consumer Discretionary,,,0
43,C_modelled,modelled,with,market_cap,within_sector,WMT,Consumer Staples,,,0
43,C_modelled,modelled,with,market_cap,within_sector,PG,Consumer Staples,,,0
43,C_modelled,modelled,with,market_cap,within_sector,KO,Consumer Staples,,,0
43,C_modelled,modelled,with,market_cap,within_sector,LLY,Health Care,,,0
43,C_modelled,modelled,with,market_cap,within_sector,UNH,Health Care,,,0
43,C_modelled,modelled,with,market_cap,within_sector,JNJ,Health Care,,,0
43,C_modelled,modelled,with,market_cap,within_sector,JPM,Financials,,,0
43,C_modelled,modelled,with,market_cap,within_sector,BAC,Financials,,,0
43,C_modelled,modelled,with,market_cap,within_sector,GS,Financials,,,0
43,C_modelled,modelled,with,market_cap,within_sector,AAPL,Information Technology,,,0
43,C_modelled,modelled,with,market_cap,within_sector,MSFT,Information Technology,,,0
43,C_modelled,modelled,with,market_cap,within_sector,NVDA,Information Technology,,,0
43,C_modelled,modelled,with,market_cap,within_sector,META,Communication Services,,,0
43,C_modelled,modelled,with,market_cap,within_sector,GOOGL,Communication Services,,,0
43,C_modelled,modelled,with,market_cap,within_sector,DIS,Communication Services,,,0
43,C_modelled,modelled,with,market_cap,within_sector,DUK,Utilities,,,0
43,C_modelled,modelled,with,market_cap,within_sector,NEE,Utilities,,,0
43,C_modelled,modelled,with,market_cap,within_sector,SO,Utilities,,,0
44,C_modelled,modelled,without,revenue,absolute,XOM,Energy,,,22
44,C_modelled,modelled,without,revenue,absolute,CVX,Energy,248.0,17,22
44,C_modelled,modelled,without,revenue,absolute,OKE,Energy,1619.0,22,22
44,C_modelled,modelled,without,revenue,absolute,NUE,Materials,769.0,20,22
44,C_modelled,modelled,without,revenue,absolute,DOW,Materials,794.0,21,22
44,C_modelled,modelled,without,revenue,absolute,SHW,Materials,263.99999999999994,18,22
44,C_modelled,modelled,without,revenue,absolute,UNP,Industrials,466.0,19,22
44,C_modelled,modelled,without,revenue,absolute,CAT,Industrials,201.0,16,22
44,C_modelled,modelled,without,revenue,absolute,DE,Industrials,191.0,15,22
44,C_modelled,modelled,without,revenue,absolute,F,Consumer Discretionary,190.0,13,22
44,C_modelled,modelled,without,revenue,absolute,GM,Consumer Discretionary,190.0,14,22
44,C_modelled,modelled,without,revenue,absolute,AMZN,Consumer Discretionary,94.0,9,22
44,C_modelled,modelled,without,revenue,absolute,WMT,Consumer Staples,164.0,10,22
44,C_modelled,modelled,without,revenue,absolute,PG,Consumer Staples,,,22
44,C_modelled,modelled,without,revenue,absolute,KO,Consumer Staples,172.99999999999997,11,22
44,C_modelled,modelled,without,revenue,absolute,LLY,Health Care,45.0,3,22
44,C_modelled,modelled,without,revenue,absolute,UNH,Health Care,33.0,1,22
44,C_modelled,modelled,without,revenue,absolute,JNJ,Health Care,45.0,4,22
44,C_modelled,modelled,without,revenue,absolute,JPM,Financials,59.0,6,22
44,C_modelled,modelled,without,revenue,absolute,BAC,Financials,59.0,7,22
44,C_modelled,modelled,without,revenue,absolute,GS,Financials,42.99999999999999,2,22
44,C_modelled,modelled,without,revenue,absolute,AAPL,Information Technology,65.0,8,22
44,C_modelled,modelled,without,revenue,absolute,MSFT,Information Technology,,,22
44,C_modelled,modelled,without,revenue,absolute,NVDA,Information Technology,188.0,12,22
44,C_modelled,modelled,without,revenue,absolute,META,Communication Services,,,22
44,C_modelled,modelled,without,revenue,absolute,GOOGL,Communication Services,,,22
44,C_modelled,modelled,without,revenue,absolute,DIS,Communication Services,47.0,5,22
44,C_modelled,modelled,without,revenue,absolute,DUK,Utilities,,,22
44,C_modelled,modelled,without,revenue,absolute,NEE,Utilities,,,22
44,C_modelled,modelled,without,revenue,absolute,SO,Utilities,,,22
45,C_modelled,modelled,without,revenue,within_sector,XOM,Energy,,,22
45,C_modelled,modelled,without,revenue,within_sector,CVX,Energy,248.0,1,22
45,C_modelled,modelled,without,revenue,within_sector,OKE,Energy,1619.0,2,22
45,C_modelled,modelled,without,revenue,within_sector,NUE,Materials,769.0,2,22
45,C_modelled,modelled,without,revenue,within_sector,DOW,Materials,794.0,3,22
45,C_modelled,modelled,without,revenue,within_sector,SHW,Materials,263.99999999999994,1,22
45,C_modelled,modelled,without,revenue,within_sector,UNP,Industrials,466.0,3,22
45,C_modelled,modelled,without,revenue,within_sector,CAT,Industrials,201.0,2,22
45,C_modelled,modelled,without,revenue,within_sector,DE,Industrials,191.0,1,22
45,C_modelled,modelled,without,revenue,within_sector,F,Consumer Discretionary,190.0,2,22
45,C_modelled,modelled,without,revenue,within_sector,GM,Consumer Discretionary,190.0,3,22
45,C_modelled,modelled,without,revenue,within_sector,AMZN,Consumer Discretionary,94.0,1,22
45,C_modelled,modelled,without,revenue,within_sector,WMT,Consumer Staples,164.0,1,22
45,C_modelled,modelled,without,revenue,within_sector,PG,Consumer Staples,,,22
45,C_modelled,modelled,without,revenue,within_sector,KO,Consumer Staples,172.99999999999997,2,22
45,C_modelled,modelled,without,revenue,within_sector,LLY,Health Care,45.0,2,22
45,C_modelled,modelled,without,revenue,within_sector,UNH,Health Care,33.0,1,22
45,C_modelled,modelled,without,revenue,within_sector,JNJ,Health Care,45.0,3,22
45,C_modelled,modelled,without,revenue,within_sector,JPM,Financials,59.0,2,22
45,C_modelled,modelled,without,revenue,within_sector,BAC,Financials,59.0,3,22
45,C_modelled,modelled,without,revenue,within_sector,GS,Financials,42.99999999999999,1,22
45,C_modelled,modelled,without,revenue,within_sector,AAPL,Information Technology,65.0,1,22
45,C_modelled,modelled,without,revenue,within_sector,MSFT,Information Technology,,,22
45,C_modelled,modelled,without,revenue,within_sector,NVDA,Information Technology,188.0,2,22
45,C_modelled,modelled,without,revenue,within_sector,META,Communication Services,,,22
45,C_modelled,modelled,without,revenue,within_sector,GOOGL,Communication Services,,,22
45,C_modelled,modelled,without,revenue,within_sector,DIS,Communication Services,47.0,1,22
45,C_modelled,modelled,without,revenue,within_sector,DUK,Utilities,,,22
45,C_modelled,modelled,without,revenue,within_sector,NEE,Utilities,,,22
45,C_modelled,modelled,without,revenue,within_sector,SO,Utilities,,,22
46,C_modelled,modelled,without,market_cap,absolute,XOM,Energy,,,0
46,C_modelled,modelled,without,market_cap,absolute,CVX,Energy,,,0
46,C_modelled,modelled,without,market_cap,absolute,OKE,Energy,,,0
46,C_modelled,modelled,without,market_cap,absolute,NUE,Materials,,,0
46,C_modelled,modelled,without,market_cap,absolute,DOW,Materials,,,0
46,C_modelled,modelled,without,market_cap,absolute,SHW,Materials,,,0
46,C_modelled,modelled,without,market_cap,absolute,UNP,Industrials,,,0
46,C_modelled,modelled,without,market_cap,absolute,CAT,Industrials,,,0
46,C_modelled,modelled,without,market_cap,absolute,DE,Industrials,,,0
46,C_modelled,modelled,without,market_cap,absolute,F,Consumer Discretionary,,,0
46,C_modelled,modelled,without,market_cap,absolute,GM,Consumer Discretionary,,,0
46,C_modelled,modelled,without,market_cap,absolute,AMZN,Consumer Discretionary,,,0
46,C_modelled,modelled,without,market_cap,absolute,WMT,Consumer Staples,,,0
46,C_modelled,modelled,without,market_cap,absolute,PG,Consumer Staples,,,0
46,C_modelled,modelled,without,market_cap,absolute,KO,Consumer Staples,,,0
46,C_modelled,modelled,without,market_cap,absolute,LLY,Health Care,,,0
46,C_modelled,modelled,without,market_cap,absolute,UNH,Health Care,,,0
46,C_modelled,modelled,without,market_cap,absolute,JNJ,Health Care,,,0
46,C_modelled,modelled,without,market_cap,absolute,JPM,Financials,,,0
46,C_modelled,modelled,without,market_cap,absolute,BAC,Financials,,,0
46,C_modelled,modelled,without,market_cap,absolute,GS,Financials,,,0
46,C_modelled,modelled,without,market_cap,absolute,AAPL,Information Technology,,,0
46,C_modelled,modelled,without,market_cap,absolute,MSFT,Information Technology,,,0
46,C_modelled,modelled,without,market_cap,absolute,NVDA,Information Technology,,,0
46,C_modelled,modelled,without,market_cap,absolute,META,Communication Services,,,0
46,C_modelled,modelled,without,market_cap,absolute,GOOGL,Communication Services,,,0
46,C_modelled,modelled,without,market_cap,absolute,DIS,Communication Services,,,0
46,C_modelled,modelled,without,market_cap,absolute,DUK,Utilities,,,0
46,C_modelled,modelled,without,market_cap,absolute,NEE,Utilities,,,0
46,C_modelled,modelled,without,market_cap,absolute,SO,Utilities,,,0
47,C_modelled,modelled,without,market_cap,within_sector,XOM,Energy,,,0
47,C_modelled,modelled,without,market_cap,within_sector,CVX,Energy,,,0
47,C_modelled,modelled,without,market_cap,within_sector,OKE,Energy,,,0
47,C_modelled,modelled,without,market_cap,within_sector,NUE,Materials,,,0
47,C_modelled,modelled,without,market_cap,within_sector,DOW,Materials,,,0
47,C_modelled,modelled,without,market_cap,within_sector,SHW,Materials,,,0
47,C_modelled,modelled,without,market_cap,within_sector,UNP,Industrials,,,0
47,C_modelled,modelled,without,market_cap,within_sector,CAT,Industrials,,,0
47,C_modelled,modelled,without,market_cap,within_sector,DE,Industrials,,,0
47,C_modelled,modelled,without,market_cap,within_sector,F,Consumer Discretionary,,,0
47,C_modelled,modelled,without,market_cap,within_sector,GM,Consumer Discretionary,,,0
47,C_modelled,modelled,without,market_cap,within_sector,AMZN,Consumer Discretionary,,,0
47,C_modelled,modelled,without,market_cap,within_sector,WMT,Consumer Staples,,,0
47,C_modelled,modelled,without,market_cap,within_sector,PG,Consumer Staples,,,0
47,C_modelled,modelled,without,market_cap,within_sector,KO,Consumer Staples,,,0
47,C_modelled,modelled,without,market_cap,within_sector,LLY,Health Care,,,0
47,C_modelled,modelled,without,market_cap,within_sector,UNH,Health Care,,,0
47,C_modelled,modelled,without,market_cap,within_sector,JNJ,Health Care,,,0
47,C_modelled,modelled,without,market_cap,within_sector,JPM,Financials,,,0
47,C_modelled,modelled,without,market_cap,within_sector,BAC,Financials,,,0
47,C_modelled,modelled,without,market_cap,within_sector,GS,Financials,,,0
47,C_modelled,modelled,without,market_cap,within_sector,AAPL,Information Technology,,,0
47,C_modelled,modelled,without,market_cap,within_sector,MSFT,Information Technology,,,0
47,C_modelled,modelled,without,market_cap,within_sector,NVDA,Information Technology,,,0
47,C_modelled,modelled,without,market_cap,within_sector,META,Communication Services,,,0
47,C_modelled,modelled,without,market_cap,within_sector,GOOGL,Communication Services,,,0
47,C_modelled,modelled,without,market_cap,within_sector,DIS,Communication Services,,,0
47,C_modelled,modelled,without,market_cap,within_sector,DUK,Utilities,,,0
47,C_modelled,modelled,without,market_cap,within_sector,NEE,Utilities,,,0
47,C_modelled,modelled,without,market_cap,within_sector,SO,Utilities,,,0
